Time	sum(Output total – Blocks (LTC)) – Litecoin
25.06.2020	346362257048766
26.06.2020	382203060428279
27.06.2020	362335432410724
28.06.2020	217406864022521
29.06.2020	220166405906379
30.06.2020	255694880887755
01.07.2020	473442377976160
02.07.2020	215529770081558
03.07.2020	194692733968442
04.07.2020	183200945966397
05.07.2020	253290040453993
06.07.2020	220464591529050
07.07.2020	312881938537218
08.07.2020	783385656468450
09.07.2020	314274374102564
10.07.2020	243083367282366
11.07.2020	170730654695786
12.07.2020	207472200793428
13.07.2020	408801521294042
14.07.2020	273805751098517
15.07.2020	312220464739936
16.07.2020	566543553055354
17.07.2020	513787937650841
18.07.2020	234634606525731
19.07.2020	226861972388543
20.07.2020	271025565692463
21.07.2020	472190514149067
22.07.2020	324333318505610
23.07.2020	492888512526844
24.07.2020	444533940419194
25.07.2020	688491115514074
26.07.2020	448583266891427
27.07.2020	656523652914402
28.07.2020	892926821049692
29.07.2020	437899064262262
30.07.2020	613492671960505
31.07.2020	758526160834096
01.08.2020	511594214538160
02.08.2020	758693162973229
03.08.2020	739128357967769
04.08.2020	411843774079239
05.08.2020	383491907097931
06.08.2020	539709556512889
07.08.2020	465935538597565
08.08.2020	497156324647569
09.08.2020	380530360482993
10.08.2020	499303638204561
11.08.2020	843289059465691
12.08.2020	694269801164490
13.08.2020	393337406560867
14.08.2020	463210414837171
15.08.2020	515541178743677
16.08.2020	736041939138209
17.08.2020	1041502769650411
18.08.2020	754538984869044
19.08.2020	982009304830673
20.08.2020	484346131290930
21.08.2020	506234690068171
22.08.2020	326804186511113
23.08.2020	343592387897770
24.08.2020	391748050882862
25.08.2020	545788608501086
26.08.2020	759396725737925
27.08.2020	418406248214513
28.08.2020	485152905140180
29.08.2020	302254037420805
30.08.2020	414535108356872
31.08.2020	506882779484672
01.09.2020	497126676422078
02.09.2020	650092000584923
03.09.2020	878938175014839
04.09.2020	1482957570282545
05.09.2020	667119366764667
06.09.2020	408654616327179
07.09.2020	623311558096864
08.09.2020	421514881646892
09.09.2020	350066071154371
10.09.2020	376103415265907
11.09.2020	323429115816131
12.09.2020	240971743887235
13.09.2020	384322137135355
14.09.2020	334238968599645
15.09.2020	296938880650743
16.09.2020	287849672739827
17.09.2020	243578519845283
18.09.2020	380490464439087
19.09.2020	258834744940741
20.09.2020	274335048509811
21.09.2020	456568337253727
22.09.2020	514416839999065
23.09.2020	325348863637564
24.09.2020	265545800620907
25.09.2020	320690637216064
26.09.2020	227625735164421
27.09.2020	215988212506856
28.09.2020	251148486840251
29.09.2020	283267122974763
30.09.2020	298599981487465
01.10.2020	264946380814770
02.10.2020	308145337964861
03.10.2020	257118784351511
04.10.2020	201147125564505
05.10.2020	343629400089873
06.10.2020	260319683500130
07.10.2020	326982351550282
08.10.2020	257205699896474
09.10.2020	338284243261939
10.10.2020	517476308357945
11.10.2020	190865130538111
12.10.2020	482788657277702
13.10.2020	278335923019568
14.10.2020	315391378773680
15.10.2020	230973077269407
16.10.2020	392228607465979
17.10.2020	205441207734275
18.10.2020	181075883825715
19.10.2020	247754101524678
20.10.2020	255744190094536
21.10.2020	506227480379980
22.10.2020	459184405339613
23.10.2020	413612840028944
24.10.2020	292775110441572
25.10.2020	312434850800062
26.10.2020	410818962757231
27.10.2020	505211878016873
28.10.2020	421390133937743
29.10.2020	377243682963271
30.10.2020	460955773497866
31.10.2020	614991819896974
01.11.2020	249245239629092
02.11.2020	727165333591633
03.11.2020	497809288849684
04.11.2020	581520164256705
05.11.2020	731895603093013
06.11.2020	541371254743417
07.11.2020	472792709897074
08.11.2020	275635131890071
09.11.2020	431124663755068
10.11.2020	490261852038395
11.11.2020	376523140950150
12.11.2020	360111028694644
13.11.2020	739611817903577
14.11.2020	416560958118991
15.11.2020	292785247702859
16.11.2020	993810385205056
17.11.2020	856726353932042
18.11.2020	503989378528354
19.11.2020	871850455113994
20.11.2020	782877606257518
21.11.2020	887404778849895
22.11.2020	619062820561619
23.11.2020	820443924415343
24.11.2020	695910507981768
25.11.2020	480518411322251
26.11.2020	753388797375200
27.11.2020	743585316825139
28.11.2020	993472087679030
29.11.2020	748956659281494
30.11.2020	767946783987970
01.12.2020	803625934023791
02.12.2020	541988053104538
03.12.2020	627047092327794
04.12.2020	646002910365310
05.12.2020	489383217069640
06.12.2020	392076003856886
07.12.2020	495471940027776
08.12.2020	723225019693145
09.12.2020	1027418767252020
10.12.2020	531962499043431
11.12.2020	715878795673020
12.12.2020	548938346256606
13.12.2020	843763893300498
14.12.2020	660990433754155
15.12.2020	672996961328381
16.12.2020	1016293589332367
17.12.2020	1108755196209693
18.12.2020	993592610513819
19.12.2020	1397376059791906
20.12.2020	1213472385872510
21.12.2020	1351646419604968
22.12.2020	1551927801018194
23.12.2020	1922557206617422
24.12.2020	1172661959137824
25.12.2020	1215094716939401
26.12.2020	1121318730370650
27.12.2020	1196280023166453
28.12.2020	1175444334997000
29.12.2020	1669619341325667
30.12.2020	837463863529307
31.12.2020	1219726121156937
01.01.2021	747825940811866
02.01.2021	972235038457324
03.01.2021	1963960558308785
04.01.2021	1174411720205874
05.01.2021	1163138689632440
06.01.2021	829450801261354
07.01.2021	2029928617873982
08.01.2021	1989279771318257
09.01.2021	2278737451281216
10.01.2021	2123709631851661
11.01.2021	2302059916013419
12.01.2021	2188073153019983
13.01.2021	1439872806832788
14.01.2021	820356895218158
15.01.2021	872076857263921
16.01.2021	751747355017524
17.01.2021	738774043722339
18.01.2021	1477739342623407
19.01.2021	1227129745809021
20.01.2021	1652707683839122
21.01.2021	1219492246859834
22.01.2021	934810492719661
23.01.2021	657515345262779
24.01.2021	831507582104474
25.01.2021	1173101424293656
26.01.2021	1757111386247019
27.01.2021	3218050421186034
28.01.2021	1921938670479656
29.01.2021	2009071802147646
30.01.2021	2101040338355792
31.01.2021	1397804969742736
01.02.2021	1555275403465373
02.02.2021	1623761405968473
03.02.2021	1630727481301072
04.02.2021	1764494467235785
05.02.2021	1515231948796782
06.02.2021	1613033641521294
07.02.2021	1496785458924428
08.02.2021	1038686225478368
09.02.2021	1157416299859159
10.02.2021	1450340772807392
11.02.2021	866697755208886
12.02.2021	1011339555210435
13.02.2021	1830971956791887
14.02.2021	1647431300976446
15.02.2021	1463823676934282
16.02.2021	821745601276383
17.02.2021	1690300835737069
18.02.2021	3979446303423144
19.02.2021	2828181642346811
20.02.2021	2567692498082811
21.02.2021	3429007740573327
22.02.2021	3689672380984075
23.02.2021	3334419180472923
24.02.2021	2291698163237545
25.02.2021	1467453475330578
26.02.2021	1312521591558940
27.02.2021	907186657481605
28.02.2021	2553202363026305
01.03.2021	2292293269866165
02.03.2021	1535500999979281
03.03.2021	1333395170839897
04.03.2021	1302990310194049
05.03.2021	1464833958875363
06.03.2021	852877174479433
07.03.2021	942876397162829
08.03.2021	1123194256326378
09.03.2021	914416527392719
10.03.2021	1186622674084858
11.03.2021	979728937696644
12.03.2021	1193453719111863
13.03.2021	806036714658289
14.03.2021	766751958697611
15.03.2021	1089667804265895
16.03.2021	937280617208728
17.03.2021	1092060883811799
18.03.2021	990876249831062
19.03.2021	1080729232909658
20.03.2021	804318054760593
21.03.2021	1506761142845258
22.03.2021	1096356218810614
23.03.2021	1210645009786247
24.03.2021	1265735664156988
25.03.2021	1225377322179365
26.03.2021	1172925673005248
27.03.2021	581112176118102
28.03.2021	460379069210195
29.03.2021	732207865123680
30.03.2021	2747586184101367
31.03.2021	2671877958119971
01.04.2021	2577593493474723
02.04.2021	2628964494431209
03.04.2021	2636261682754181
04.04.2021	2665748642142981
05.04.2021	2672551399240614
06.04.2021	3037601353006477
07.04.2021	2536347984364219
08.04.2021	2140272122750046
09.04.2021	2046415460085895
10.04.2021	2506339840034045
11.04.2021	2273991914391175
12.04.2021	1794656159163376
13.04.2021	1970446460919308
14.04.2021	1646956515351537
15.04.2021	1339102319160611
16.04.2021	1594514176967330
17.04.2021	1386318326908049
18.04.2021	1355563134224339
19.04.2021	1524618047548155
20.04.2021	1571134766902762
21.04.2021	1057582733784890
22.04.2021	1366183845109799
23.04.2021	1431957322740231
24.04.2021	836273670854717
25.04.2021	724273579740344
26.04.2021	1066980428996342
27.04.2021	1270267642430975
28.04.2021	891657597961551
29.04.2021	869719106046116
30.04.2021	996693592457615
01.05.2021	702938538871226
02.05.2021	609037766945171
03.05.2021	772298470466496
04.05.2021	1236990308270329
05.05.2021	1187998353560661
06.05.2021	1223504902310498
07.05.2021	1220239354116900
08.05.2021	815310389921530
09.05.2021	752347647562777
10.05.2021	1573885613847891
11.05.2021	1274173504924839
12.05.2021	1235727997671640
13.05.2021	9108322807173800
14.05.2021	8647661970677097
15.05.2021	930489136761668
16.05.2021	793269094021757
17.05.2021	751169908311589
18.05.2021	862147141401068
19.05.2021	1777128270420565
20.05.2021	5377244557481085
21.05.2021	1774813832718770
22.05.2021	1494528725149584
23.05.2021	2188583841573056
24.05.2021	1555191189756326
25.05.2021	1321387154324570
26.05.2021	1108226119870969
27.05.2021	946369080436499
28.05.2021	4101628467104010
29.05.2021	798428989289992
30.05.2021	2120341574624066
31.05.2021	1548239706882213
01.06.2021	1136922882049450
02.06.2021	993322569333889
03.06.2021	1049922614197533
04.06.2021	920312529743444
05.06.2021	665242930721527
06.06.2021	632777473544273
07.06.2021	672705325951268
08.06.2021	3453607796945603
09.06.2021	1707494164657238
10.06.2021	848674388785198
11.06.2021	902792519054158
12.06.2021	1053877157862793
13.06.2021	664545588123233
14.06.2021	782369409429248
15.06.2021	746458216545216
16.06.2021	1065916910635009
17.06.2021	1067309241321539
18.06.2021	789801004146123
19.06.2021	766416485352222
20.06.2021	801368959542090
21.06.2021	1112428997416505
22.06.2021	1574416920995581
23.06.2021	1073324066525401
24.06.2021	1261595202043447
25.06.2021	1379472448058729
26.06.2021	868783678450714
27.06.2021	807294241309161
28.06.2021	1065148507733786
29.06.2021	3006126090329714
30.06.2021	3680200008860873
01.07.2021	3575460909692124
02.07.2021	3723000762821675
03.07.2021	3738825342518817
04.07.2021	3653837217175091
05.07.2021	4806224667399698
06.07.2021	3857429762065291
07.07.2021	3736782975831551
08.07.2021	3486010494691336
09.07.2021	3240517395890704
10.07.2021	2673985395981894
11.07.2021	2896980498671775
12.07.2021	2788862935657306
13.07.2021	2657033659800531
14.07.2021	2680306764060921
15.07.2021	2527969218023493
16.07.2021	3076313143944460
17.07.2021	2478483066376999
18.07.2021	2423125692524671
19.07.2021	2720191239044223
20.07.2021	2312680325646581
21.07.2021	2394341443844541
22.07.2021	2025719931258045
23.07.2021	1239632170187706
24.07.2021	762965378819572
25.07.2021	727781170308482
26.07.2021	991205256685404
27.07.2021	884998541572750
28.07.2021	779315042486078
29.07.2021	1284261563852139
30.07.2021	1057145512844923
31.07.2021	1018282303980879
01.08.2021	2695154383035719
02.08.2021	2013391221225049
03.08.2021	752990705369751
04.08.2021	728543219664216
05.08.2021	943273462223966
06.08.2021	806897933586563
07.08.2021	810654776710759
08.08.2021	566811802689993
09.08.2021	809111306551453
10.08.2021	873109813232867
11.08.2021	973790785503945
12.08.2021	984107291666549
13.08.2021	750857269757527
14.08.2021	1109915244817647
15.08.2021	759843075466272
16.08.2021	872357618647364
17.08.2021	846527892132039
18.08.2021	592045946309440
19.08.2021	749860722077120
20.08.2021	754874841162056
21.08.2021	537433378155987
22.08.2021	777216570277969
23.08.2021	865789643105466
24.08.2021	892695011695223
25.08.2021	506710339390466
26.08.2021	616064412836215
27.08.2021	898375943459760
28.08.2021	705645582425149
29.08.2021	901580087300632
30.08.2021	835103794916620
31.08.2021	801739518523352
01.09.2021	667293966667684
02.09.2021	942014024303366
03.09.2021	1963338743925221
04.09.2021	1308136403078577
05.09.2021	1689033276833285
06.09.2021	1342278304607199
07.09.2021	1118217222413900
08.09.2021	1140461798690178
09.09.2021	1047814144582568
10.09.2021	742963081951736
11.09.2021	602716671744176
12.09.2021	958328517740056
13.09.2021	1222640037982707
14.09.2021	1231728734243657
15.09.2021	763588324652539
16.09.2021	772992444172938
17.09.2021	701890176090243
18.09.2021	552003163342817
19.09.2021	860470976739226
20.09.2021	875716239252027
21.09.2021	804318101031772
22.09.2021	938267651470056
23.09.2021	1058934966101042
24.09.2021	977908814469492
25.09.2021	700663745588641
26.09.2021	7237241152069651
27.09.2021	8261739676023761
28.09.2021	6820263037699482
29.09.2021	6006034038413054
30.09.2021	5399562238025894
01.10.2021	4799930144195443
02.10.2021	5354578966854640
03.10.2021	4444813998936918
04.10.2021	3959319116394210
05.10.2021	4399211658044932
06.10.2021	4018187802563185
07.10.2021	4039533658885228
08.10.2021	3554119275258301
09.10.2021	3363618015733164
10.10.2021	2921692774735501
11.10.2021	2942948552236843
12.10.2021	3040386120819270
13.10.2021	2733496820516136
14.10.2021	2349961812564875
15.10.2021	2430339544159887
16.10.2021	1533508517287641
17.10.2021	1162096091046564
18.10.2021	1487817682785493
19.10.2021	1340684071669421
20.10.2021	1344360474962056
21.10.2021	1669253128764570
22.10.2021	1106647424877827
23.10.2021	984802491754721
24.10.2021	1253025291578500
25.10.2021	1138240871982582
26.10.2021	1111657944119152
27.10.2021	2211609868041503
28.10.2021	1490939290815145
29.10.2021	1634152799510065
30.10.2021	1338151041446913
31.10.2021	1446687596792804
01.11.2021	1627678788316657
02.11.2021	1251251654106790
03.11.2021	1406862605400865
04.11.2021	1282413759808680
05.11.2021	1432427518716396
06.11.2021	1834061437691606
07.11.2021	1104275860067627
08.11.2021	1462522705136825
09.11.2021	1629184057991976
10.11.2021	2130901720134236
11.11.2021	1429453772935709
12.11.2021	1335544574155819
13.11.2021	2063289174748014
14.11.2021	2115577182389658
15.11.2021	1105573817180442
16.11.2021	2193170069664588
17.11.2021	1510498782299189
18.11.2021	1688279101895802
19.11.2021	2471153480527969
20.11.2021	1736275583882360
21.11.2021	1019302295544966
22.11.2021	1376860423834222
23.11.2021	1464117386789295
24.11.2021	2080976286997953
25.11.2021	1897820750976580
26.11.2021	2109276215866022
27.11.2021	1483732758367743
28.11.2021	2331713845252571
29.11.2021	1568238392234796
30.11.2021	1548944275611022
01.12.2021	1048816272690779
02.12.2021	2080818986657763
03.12.2021	1339131913523242
04.12.2021	4193221331781992
05.12.2021	1812689645189270
06.12.2021	1446035414744627
07.12.2021	3282692323741087
08.12.2021	1802529254465047
09.12.2021	1744268439469716
10.12.2021	1965640059160480
11.12.2021	1666536756277003
12.12.2021	1548587376849320
13.12.2021	1679470294531869
14.12.2021	2154632482916255
15.12.2021	2005685184520657
16.12.2021	1844432802992049
17.12.2021	4790012668561566
18.12.2021	2174326511141084
19.12.2021	3158706810375251
20.12.2021	1710885070066135
21.12.2021	4143635147645256
22.12.2021	2669274786058556
23.12.2021	3447258497864772
24.12.2021	6357135749018753
25.12.2021	1631258056507153
26.12.2021	2007192212808175
27.12.2021	3307656517694662
28.12.2021	5304740210832529
29.12.2021	2554187298410612
30.12.2021	3476619528525976
31.12.2021	4286645010665293
01.01.2022	2391009711612127
02.01.2022	3293273200811371
03.01.2022	3214899451653415
04.01.2022	1500960227240690
05.01.2022	12937229919970544
06.01.2022	13173693809079192
07.01.2022	11523047742759528
08.01.2022	18892607459716510
09.01.2022	15867332492806248
10.01.2022	9774403365484404
11.01.2022	11150082218901902
12.01.2022	32891769835600576
13.01.2022	23049119834879936
14.01.2022	18919488337036924
15.01.2022	12726519976171234
16.01.2022	5817170447783602
17.01.2022	20058155402858684
18.01.2022	31257484338318564
19.01.2022	24629866161731732
20.01.2022	19850712390904800
21.01.2022	11160113889233800
22.01.2022	14469786229428252
23.01.2022	16254701350746184
24.01.2022	8634577045234797
25.01.2022	4082354876550238
26.01.2022	1886694041693633
27.01.2022	3627052660489927
28.01.2022	1344748822150430
29.01.2022	3554973565144138
30.01.2022	2809610114247621
31.01.2022	2177092286650932
01.02.2022	6403927867977785
02.02.2022	2679838330697518
03.02.2022	3753282969808087
04.02.2022	1651274481126949
05.02.2022	2324590728653331
06.02.2022	3794515371551205
07.02.2022	3889815588534224
08.02.2022	1698734401341722
09.02.2022	4339036821494302
10.02.2022	2606944239495290
11.02.2022	2860254677497624
12.02.2022	1972957869842124
13.02.2022	2919255222668835
14.02.2022	2035472197852070
15.02.2022	2909140890489353
16.02.2022	1781982255118200
17.02.2022	2714548337469198
18.02.2022	3186452811943998
19.02.2022	2517748065275133
20.02.2022	7634079549139800
21.02.2022	4038647992782330
22.02.2022	3969013351908587
23.02.2022	5636034756029573
24.02.2022	3250190631706023
25.02.2022	3030082174607059
26.02.2022	5650683418597916
27.02.2022	4205201850504636
28.02.2022	2638295599035325
01.03.2022	4063841887065889
02.03.2022	3082121140511142
03.03.2022	6396677938998174
04.03.2022	9506517213095944
05.03.2022	7907454992458065
06.03.2022	6339261621837961
07.03.2022	9445504397926708
08.03.2022	4076830564825499
09.03.2022	6827987995873989
10.03.2022	6700586694727378
11.03.2022	5083336409864721
12.03.2022	5412632887006720
13.03.2022	4421101304742329
14.03.2022	4821816187865260
15.03.2022	3668916823636050
16.03.2022	5242829403542579
17.03.2022	4566506821049179
18.03.2022	2832880761144414
19.03.2022	1784024735265780
20.03.2022	2050927831094660
21.03.2022	2066772527783668
22.03.2022	3051586335668659
23.03.2022	3797979702183145
24.03.2022	4409472819897627
25.03.2022	2797015052063572
26.03.2022	2594047445292686
27.03.2022	2319972784537557
28.03.2022	1612733845039199
29.03.2022	3030933704276694
30.03.2022	2469441273052206
31.03.2022	3139116075772579
01.04.2022	8079640024103571
02.04.2022	4853174622981028
03.04.2022	3651425897207425
04.04.2022	2643488991879552
05.04.2022	2560807783195062
06.04.2022	4644642518115934
07.04.2022	4122823990998926
08.04.2022	5169496334839233
09.04.2022	4949955460417207
10.04.2022	3251465873698393
11.04.2022	3698861123425830
12.04.2022	4381310471491063
13.04.2022	5325706305537724
14.04.2022	3716583581831340
15.04.2022	2537212375551798
16.04.2022	2101212753792293
17.04.2022	4798544575370420
18.04.2022	4098155453595529
19.04.2022	3835460760083128
20.04.2022	2898233797772506
21.04.2022	4774429537427662
22.04.2022	4690355962678110
23.04.2022	3407968402545437
24.04.2022	1815828461071768
25.04.2022	3584997649911325
26.04.2022	2661127609963961
27.04.2022	6230019197292087
28.04.2022	3341716327276507
29.04.2022	2634089770582511
30.04.2022	3334207074893315
01.05.2022	3237950741014710
02.05.2022	2726064653304252
03.05.2022	2986417229378072
04.05.2022	2996627095698762
05.05.2022	3311178334107419
06.05.2022	2928868611343258
07.05.2022	7630716048726486
08.05.2022	2210235032472179
09.05.2022	4006142599796260
10.05.2022	6273498599160278
11.05.2022	6247330366516816
12.05.2022	6002293493401396
13.05.2022	5222303394851735
14.05.2022	4403926539566782
15.05.2022	8665946574612178
16.05.2022	6132597152036092
17.05.2022	6870180731490597
18.05.2022	8898452761802269
19.05.2022	5530379601029019
20.05.2022	4620290129857567
21.05.2022	3387182374502196
22.05.2022	5848198503565089
23.05.2022	3573569937550932
24.05.2022	4933915271856086
25.05.2022	3099235140436451
26.05.2022	3182357743930759
27.05.2022	2624857272213835
28.05.2022	3921211460810734
29.05.2022	5085077692629922
30.05.2022	3235183718133242
31.05.2022	4625806204320127
01.06.2022	4903875511169787
02.06.2022	4861984899882199
03.06.2022	4731672986294687
04.06.2022	5223516596782239
05.06.2022	3738322738246831
06.06.2022	3524189228786189
07.06.2022	5955777025773425
08.06.2022	3526520655414809
09.06.2022	2401948801671183
10.06.2022	4684950134834122
11.06.2022	3884998788125298
12.06.2022	5797041418778369
13.06.2022	5016098659339744
14.06.2022	4412215325008037
15.06.2022	4815998285258535
16.06.2022	5796293765184074
17.06.2022	3653037242500325
18.06.2022	6346569368280833
19.06.2022	7645687199561643
20.06.2022	5183095254306432
21.06.2022	3666191383668868
22.06.2022	5931841534327647
23.06.2022	4252448872800204
24.06.2022	7089373615289597
25.06.2022	5599754859815627
26.06.2022	5870431182240683
27.06.2022	7756524378125306
28.06.2022	4738505012300957
29.06.2022	3036931617211091
30.06.2022	6744920205117007
01.07.2022	6324689207287923
02.07.2022	3003660307642160
03.07.2022	7712351441471014
04.07.2022	2924964044829876
05.07.2022	4425976274872863
06.07.2022	5476133019817545
07.07.2022	5050155415004947
08.07.2022	5902203873156052
09.07.2022	5046872315437255
10.07.2022	5446479673402790
11.07.2022	4963611856226368
12.07.2022	3991866975816068
13.07.2022	4279990677053898
14.07.2022	3636290568063207
15.07.2022	3943279448843089
16.07.2022	5866334903810786
17.07.2022	4291783882551936
18.07.2022	4693800992665864
19.07.2022	3058511595189096
20.07.2022	4733131800546052
21.07.2022	2560695089637540
22.07.2022	2389036361870984
23.07.2022	3420683268567856
24.07.2022	3721267539876091
25.07.2022	7965843815690860
26.07.2022	7220584725031354
27.07.2022	5926808884524295
28.07.2022	8035344164323013
29.07.2022	5617754847284920
30.07.2022	4228403268945739
31.07.2022	2711458749528089
01.08.2022	5177959811677783
02.08.2022	6137342942934791
03.08.2022	7718177961272723
04.08.2022	5889689493106033
05.08.2022	8315628928285747
06.08.2022	7616200317868244
07.08.2022	7830041650053702
08.08.2022	4726837112309311
09.08.2022	5631775473537767
10.08.2022	4379807199553995
11.08.2022	4033019847710604
12.08.2022	5724590911051965
13.08.2022	8048152126622732
14.08.2022	8845594704143278
15.08.2022	5885641915584786
16.08.2022	5770049148856314
17.08.2022	8449083672455242
18.08.2022	6621017714556595
19.08.2022	5744919483203465
20.08.2022	5366490458271649
21.08.2022	8413053702524674
22.08.2022	8334338422903093
23.08.2022	6800887462141181
24.08.2022	7543528435577827
25.08.2022	4980092004665328
26.08.2022	5477274370330250
27.08.2022	5809290015289240
28.08.2022	6568119251927884
29.08.2022	5580822867066761
30.08.2022	3337629772343369
31.08.2022	7118710393069831
01.09.2022	8677738490606514
02.09.2022	10978085732386404
03.09.2022	8344830161861436
04.09.2022	7351466946052088
05.09.2022	5084024245987799
06.09.2022	6867393094082260
07.09.2022	5846755680889938
08.09.2022	7824362923096545
09.09.2022	6317132278001438
10.09.2022	6147341696479289
11.09.2022	3783284018385278
12.09.2022	5997422298449137
13.09.2022	4968518566133552
14.09.2022	4303527606872507
15.09.2022	4984593806650695
16.09.2022	5345975137399074
17.09.2022	5848149892152315
18.09.2022	6802597576795331
19.09.2022	9571292289694746
20.09.2022	7786278695744184
21.09.2022	6157264418201160
22.09.2022	4499395537020754
23.09.2022	4161351527924228
24.09.2022	6080063439391149
25.09.2022	5729466514234474
26.09.2022	4192398907485495
27.09.2022	5650134859734462
28.09.2022	4478942766213066
29.09.2022	4235451973836730
30.09.2022	6790780627815109
01.10.2022	3933800040222771
02.10.2022	5387209853937549
03.10.2022	6060658544667516
04.10.2022	6741652316622464
05.10.2022	4897607369474068
06.10.2022	6692041273745325
07.10.2022	5446688567733157
08.10.2022	6516892941916360
09.10.2022	4075747536563440
10.10.2022	5133661607269947
11.10.2022	4909054521390150
12.10.2022	3802164184552022
13.10.2022	6365553472364195
14.10.2022	4890060459917488
15.10.2022	6081395737993534
16.10.2022	6780104579268749
17.10.2022	5591855305699626
18.10.2022	6425407708629050
19.10.2022	4750716195595455
20.10.2022	7392992385237133
21.10.2022	4843087457305782
22.10.2022	3656035152151058
23.10.2022	5433541933588116
24.10.2022	4364295134676554
25.10.2022	6074902822733119
26.10.2022	5226866426848138
27.10.2022	4438321444372011
28.10.2022	4306734685320956
29.10.2022	2375059194765693
30.10.2022	2861183432651465
31.10.2022	7362852803262465
01.11.2022	6640372767426848
02.11.2022	5498696256155755
03.11.2022	5959700380323760
04.11.2022	4877729718145648
05.11.2022	4391266642093123
06.11.2022	4118662720860459
07.11.2022	10195035995171438
08.11.2022	6123833796569186
09.11.2022	7135742424742188
10.11.2022	10375263289626550
11.11.2022	6712342724374245
12.11.2022	5803910858940218
13.11.2022	6575840761359059
14.11.2022	5708665931591265
15.11.2022	5919302488106183
16.11.2022	6452248080129613
17.11.2022	7767245008187578
18.11.2022	7543716222736042
19.11.2022	5152799616426744
20.11.2022	4210349481362205
21.11.2022	3436449173047943
22.11.2022	4525909599610687
23.11.2022	3241899370266733
24.11.2022	3914832463411091
25.11.2022	5117915699121386
26.11.2022	4447934479250876
27.11.2022	2819350270782148
28.11.2022	3634092757462594
29.11.2022	6871167771577263
30.11.2022	5344771397589536
01.12.2022	4550984195752132
02.12.2022	3123453722702261
03.12.2022	3327060970606889
04.12.2022	2758438394585288
05.12.2022	2425610204989487
06.12.2022	3504020139485401
07.12.2022	3030709173843610
08.12.2022	3191956043435210
09.12.2022	4499014878327062
10.12.2022	6500297432514052
11.12.2022	6323517180384885
12.12.2022	7205445278161924
13.12.2022	10007290272136124
14.12.2022	8209165846788832
15.12.2022	16484630656902030
16.12.2022	11711952800119906
17.12.2022	17316182403576700
18.12.2022	26170920643841904
19.12.2022	10848466792896072
20.12.2022	6800889170637312
21.12.2022	6773577689366636
22.12.2022	6243496874795254
23.12.2022	6777503150017627
24.12.2022	5717189574999037
25.12.2022	5717759859948775
26.12.2022	10016839418282468
27.12.2022	7563324498703742
28.12.2022	4513586019641710
29.12.2022	3639643822906490
30.12.2022	3618976802463776
31.12.2022	3744553873122635
01.01.2023	5228108650511420
02.01.2023	3588516286244326
03.01.2023	4455823115822609
04.01.2023	5883050297616779
05.01.2023	4456519777400346
06.01.2023	6997787829643343
07.01.2023	3968660710418361
08.01.2023	3667925771805923
09.01.2023	2562025121904692
10.01.2023	3009926964817739
11.01.2023	2652820139541742
12.01.2023	6523364823169687
13.01.2023	7393186521390812
14.01.2023	5145166362551435
15.01.2023	6948037906102021
16.01.2023	5336944021938011
17.01.2023	8514032590837404
18.01.2023	4709277969676571
19.01.2023	4693603505281982
20.01.2023	6232097368168562
21.01.2023	5027920647247752
22.01.2023	7286894404042078
23.01.2023	4870454491124379
24.01.2023	4741125927933421
25.01.2023	4375866134371453
26.01.2023	6012721055664600
27.01.2023	4951167910880115
28.01.2023	10593532406286928
29.01.2023	5285082936776091
30.01.2023	7877049460350627
31.01.2023	7282878960839839
01.02.2023	9130200829620324
02.02.2023	3480635069188021
03.02.2023	8969670968699931
04.02.2023	7688354346967344
05.02.2023	4391881663236955
06.02.2023	4950872530697925
07.02.2023	4843676695648910
08.02.2023	6521096706298681
09.02.2023	3823987202900494
10.02.2023	4277410920947285
11.02.2023	7071503390737439
12.02.2023	5692708382393128
13.02.2023	5505416597043169
14.02.2023	4825676516919828
15.02.2023	4345103579491401
16.02.2023	2446659674641769
17.02.2023	2876201028894499
18.02.2023	1824358891700422
19.02.2023	4040344843673676
20.02.2023	2935983874806821
21.02.2023	2803428313556746
22.02.2023	3954091505794103
23.02.2023	6222105063059277
24.02.2023	2882911144123945
25.02.2023	1886367696764881
26.02.2023	12008533110463664
27.02.2023	3441306748994384
28.02.2023	5325820130704599
01.03.2023	5714083007001247
02.03.2023	2443599051600042
03.03.2023	7448594532992160
04.03.2023	2365225753603235
05.03.2023	5672503140960020
06.03.2023	2601252349180572
07.03.2023	9443785211592416
08.03.2023	4263214650133398
09.03.2023	9118566224555292
10.03.2023	5016354614326202
11.03.2023	8075319213209309
12.03.2023	11623672804535236
13.03.2023	10757374396208060
14.03.2023	3704546010235007
15.03.2023	3487984391179335
16.03.2023	4497775999745002
17.03.2023	12160404380359652
18.03.2023	2485761327192504
19.03.2023	6938732055218371
20.03.2023	10167463392515482
21.03.2023	11256524083737472
22.03.2023	9733566596343456
23.03.2023	6693983804273339
24.03.2023	8411630380862372
25.03.2023	7130009424812812
26.03.2023	6204833851956093
27.03.2023	5308512198599698
28.03.2023	4750917697747976
29.03.2023	4971491574305491
30.03.2023	5424916823765017
31.03.2023	5070078991751808
01.04.2023	3967475989934283
02.04.2023	4493776203019021
03.04.2023	3496842463138675
04.04.2023	4892983618637266
05.04.2023	6329260583225949
06.04.2023	5892904718195440
07.04.2023	6408101351996294
